transaction_id,customer_id,transaction_date,spending_amount,expense_type,expense_description
37558,794843883,4-17-24 23:39,57.09,Entertainment,Amusement park
37559,794843883,4-19-24 1:37,50.12,Clothing,Thrift store
37560,794843883,4-20-24 21:43,161.01,Groceries,Organic food store
37561,794843883,4-22-24 11:16,170.28,Miscellaneous,Donations
37562,794843883,4-24-24 17:19,816.22,Clothing,Footwear store
37563,794843883,4-25-24 6:22,104.41,Clothing,Thrift store
37564,794843883,4-26-24 13:53,32.97,Groceries,Farmer's market
37565,794843883,05-09-24 0:27,182.48,Clothing,Thrift store
37566,794843883,5-24-24 5:11,135.93,Entertainment,Sport event ticket
37567,794843883,5-27-24 2:58,40.13,Restaurant,Brunch
37568,794843883,5-27-24 5:06,14.2,Groceries,Organic food store
37569,794843883,5-27-24 10:30,51.2,Health,Optometrist visit
37570,794843883,5-29-24 14:15,6.03,Clothing,Footwear store
37571,794843883,06-06-24 12:41,160.61,Clothing,Retail store shopping
37572,794843883,06-09-24 5:22,10.83,Health,Pharmacy
37573,794843883,06-10-24 13:56,9.06,Transportation,Gas station
37574,794843883,06-10-24 23:05,28.6,Technology,Electronics shopping
37575,794843883,06-12-24 1:21,12.38,Restaurant,Breakfast
37576,794843883,6-16-24 14:02,24.74,Health,Therapy session
37577,794843883,6-16-24 20:30,361.64,Entertainment,Amusement park
37578,794843883,6-21-24 0:08,361.49,Technology,Software purchase
37579,794843883,6-21-24 13:40,39,Transportation,Bus ticket
37580,794843883,6-22-24 7:27,29.28,Health,Doctor appointment
37581,794843883,6-22-24 16:35,10.57,Technology,Online tech shopping
37582,794843883,6-24-24 23:54,106.71,Transportation,Taxi
37583,794843883,6-25-24 12:04,73.56,Groceries,Supermarket shopping
37584,794843883,07-01-24 7:02,53.71,Technology,Hardware purchase
37585,794843883,07-02-24 16:50,153.58,Restaurant,Brunch
37586,794843883,07-06-24 6:02,37.63,Transportation,Flight ticket
37587,794843883,07-06-24 8:34,60.8,Groceries,Supermarket shopping
37588,794843883,7-16-24 8:31,65.54,Health,Pharmacy
37589,794843883,7-18-24 2:59,31.79,Clothing,Boutique shopping
37590,794965233,1-22-24 9:11,10.56,Clothing,Boutique shopping
37591,794965233,1-22-24 17:13,7.34,Miscellaneous,Home supplies
37592,794965233,1-23-24 14:22,17.14,Miscellaneous,Pet supplies
37593,794965233,1-26-24 11:51,40.95,Health,Dental care
37594,794965233,1-27-24 4:56,85.4,Clothing,Retail store shopping
37595,794965233,1-31-24 0:52,4.99,Groceries,Supermarket shopping
37596,794965233,1-31-24 23:05,27.04,Entertainment,Museum entry
37597,794965233,02-07-24 6:17,55.01,Restaurant,Breakfast
37598,794965233,02-07-24 15:05,10.34,Groceries,Supermarket shopping
37599,794965233,02-07-24 20:08,11.03,Entertainment,Cinema ticket
37600,794965233,02-08-24 23:34,14.12,Entertainment,Museum entry
37601,794965233,02-10-24 9:15,28.62,Clothing,Online clothing shopping
37602,794965233,02-12-24 22:31,21.61,Miscellaneous,Hobbies
37603,794965233,2-16-24 12:55,11.23,Clothing,Retail store shopping
37604,794965233,2-16-24 14:30,74.73,Transportation,Flight ticket
37605,794965233,2-17-24 0:51,152.48,Technology,Gadget store
37606,794965233,2-19-24 3:20,292.98,Technology,Electronics shopping
37607,794965233,2-23-24 0:54,15.83,Health,Dental care
37608,794965233,2-23-24 13:43,4.95,Clothing,Footwear store
37609,794965233,2-23-24 13:59,4.95,Health,Therapy session
37610,794965233,2-25-24 7:53,180.86,Clothing,Thrift store
37611,794965233,2-25-24 9:35,13.66,Groceries,Grocery store shopping
37612,794965233,2-25-24 21:39,48.07,Technology,Software purchase
37613,794965233,2-26-24 19:40,70.06,Clothing,Online clothing shopping
37614,794965233,2-27-24 4:08,177.08,Entertainment,Cinema ticket
37615,794965233,2-28-24 5:01,17.42,Transportation,Gas station
37616,794965233,2-29-24 3:41,4.95,Transportation,Bus ticket
37617,794965233,03-01-24 0:52,17.94,Clothing,Thrift store
37618,794965233,03-01-24 7:03,9.38,Transportation,Taxi
37619,794965233,03-02-24 2:42,4.95,Transportation,Bus ticket
37620,794965233,03-03-24 22:24,14.48,Health,Pharmacy
37621,794965233,03-05-24 11:08,8.99,Health,Therapy session
37622,794965233,03-07-24 19:03,178.92,Groceries,Organic food store
37623,794965233,03-12-24 1:05,7.95,Restaurant,Fast food
37624,794965233,3-16-24 5:14,22.43,Groceries,Supermarket shopping
37625,794965233,3-17-24 10:18,4.95,Miscellaneous,Pet supplies
37626,794965233,3-17-24 21:59,4.95,Technology,Online tech shopping
37627,794965233,3-18-24 1:07,56.97,Restaurant,Breakfast
37628,794965233,3-20-24 11:59,18.09,Health,Doctor appointment
37629,794965233,3-24-24 16:03,6.32,Restaurant,Brunch
37630,794965233,3-24-24 19:05,28.5,Clothing,Boutique shopping
37631,794965233,3-29-24 22:31,4.99,Clothing,Thrift store
37632,794965233,3-30-24 4:53,206.58,Restaurant,Brunch
37633,794965233,04-02-24 5:56,9.54,Groceries,Supermarket shopping
37634,794965233,04-03-24 10:14,76.4,Transportation,Bus ticket
37635,794965233,04-03-24 11:46,5.99,Technology,Online tech shopping
37636,794965233,04-04-24 19:19,193.58,Technology,Online tech shopping
37637,794965233,04-04-24 20:39,10.36,Restaurant,Fast food
37638,794965233,04-05-24 10:13,25.91,Transportation,Gas station
37639,794965233,04-05-24 19:21,72.89,Miscellaneous,Other expenses
37640,794965233,04-06-24 6:28,25.32,Miscellaneous,Home supplies
37641,794965233,04-12-24 17:54,7.49,Groceries,Grocery store shopping
37642,794965233,4-13-24 2:05,15.23,Technology,Online tech shopping
37643,794965233,4-16-24 6:01,19.52,Miscellaneous,Gifts
37644,794965233,4-17-24 20:10,167.21,Health,Doctor appointment
37645,794965233,4-18-24 2:48,43.48,Entertainment,Sport event ticket
37646,794965233,4-18-24 5:40,8.42,Transportation,Taxi
37647,794965233,4-24-24 14:15,169.54,Clothing,Boutique shopping
37648,794965233,4-25-24 22:30,152.09,Clothing,Online clothing shopping
37649,794965233,05-01-24 17:41,29.85,Health,Therapy session
37650,794965233,05-06-24 11:38,43.26,Technology,Hardware purchase
37651,794965233,05-10-24 9:37,494.57,Miscellaneous,Other expenses
37652,794965233,5-16-24 1:05,88.85,Restaurant,Cafe
37653,794965233,5-22-24 21:11,74.29,Transportation,Gas station
37654,794965233,5-24-24 18:25,18.92,Clothing,Thrift store
37655,794965233,5-29-24 23:05,84.18,Groceries,Farmer's market
37656,794965233,5-30-24 4:18,196.98,Transportation,Gas station
37657,794965233,06-03-24 1:26,181,Groceries,Supermarket shopping
37658,794965233,06-04-24 10:15,77.1,Miscellaneous,Gifts
37659,794965233,06-04-24 17:26,8.26,Miscellaneous,Other expenses
37660,794965233,06-06-24 3:19,55.7,Miscellaneous,Other expenses
37661,794965233,06-08-24 7:12,69.82,Technology,Online tech shopping
37662,794965233,6-14-24 7:07,45.18,Groceries,Grocery store shopping
37663,794965233,6-17-24 2:08,11.86,Technology,Online tech shopping
37664,794965233,6-20-24 19:55,19.18,Clothing,Boutique shopping
37665,794965233,6-20-24 23:00,26.62,Miscellaneous,Pet supplies
37666,794965233,6-23-24 9:11,7.82,Entertainment,Concert ticket
37667,794965233,6-24-24 1:55,63.89,Entertainment,Sport event ticket
37668,794965233,6-24-24 7:31,21.1,Health,Doctor appointment
37669,794965233,6-26-24 8:55,79.06,Clothing,Online clothing shopping
37670,794965233,6-26-24 16:26,82.38,Clothing,Boutique shopping
37671,794965233,6-27-24 13:17,9.74,Restaurant,Fast food
37672,794965233,6-30-24 20:51,4.96,Entertainment,Concert ticket
37673,794965233,07-01-24 23:33,71.32,Miscellaneous,Donations
37674,794965233,07-03-24 16:18,19.09,Groceries,Supermarket shopping
37675,794965233,07-06-24 14:36,4.96,Clothing,Boutique shopping
37676,794965233,07-06-24 17:36,80.72,Transportation,Flight ticket
37677,794965233,07-08-24 5:01,12.31,Technology,Software purchase
37678,794965233,07-08-24 15:38,75.81,Miscellaneous,Donations
37679,794965233,07-08-24 23:41,4.96,Miscellaneous,Home supplies
37680,794965233,07-09-24 8:40,9.88,Health,Pharmacy
37681,794965233,07-10-24 8:44,11.62,Groceries,Grocery store shopping
37682,794965233,7-13-24 15:50,10.54,Groceries,Grocery store shopping
37683,794965233,7-14-24 1:20,24.9,Technology,Software purchase
37684,794965233,7-14-24 4:13,5.64,Health,Therapy session
37685,794965233,7-15-24 21:20,11.82,Miscellaneous,Hobbies
37686,794965233,7-16-24 15:44,193.73,Technology,Hardware purchase
37687,795684783,1-26-24 17:11,20.02,Groceries,Grocery store shopping
37688,795684783,1-27-24 5:42,63.99,Miscellaneous,Hobbies
37689,795684783,1-28-24 7:36,86.38,Groceries,Grocery store shopping
37690,795684783,1-30-24 20:02,7.53,Health,Doctor appointment
37691,795684783,02-02-24 10:39,72.16,Entertainment,Sport event ticket
37692,795684783,02-04-24 1:10,26.05,Transportation,Train ticket
37693,795684783,02-05-24 16:15,124.14,Groceries,Organic food store
37694,795684783,02-07-24 18:59,125.03,Health,Dental care
37695,795684783,02-10-24 23:37,10.01,Groceries,Grocery store shopping
37696,795684783,02-11-24 5:05,276.45,Restaurant,Brunch
37697,795684783,02-11-24 21:18,21.52,Clothing,Online clothing shopping
37698,795684783,2-15-24 17:08,4.99,Entertainment,Theater ticket
37699,795684783,2-15-24 19:14,105.09,Miscellaneous,Pet supplies
37700,795684783,2-15-24 20:51,162.47,Transportation,Car rental
37701,795684783,2-16-24 22:39,20.61,Clothing,Retail store shopping
37702,795684783,2-20-24 13:21,7.34,Clothing,Thrift store
37703,795684783,2-20-24 14:55,13.82,Clothing,Thrift store
37704,795684783,2-21-24 14:23,58.73,Miscellaneous,Pet supplies
37705,795684783,2-22-24 22:24,18.85,Restaurant,Cafe
37706,795684783,2-23-24 1:56,45.91,Technology,Online tech shopping
37707,795684783,2-24-24 0:39,29.33,Restaurant,Fast food
37708,795684783,2-24-24 2:15,34.44,Health,Dental care
37709,795684783,2-25-24 11:13,264.81,Miscellaneous,Donations
37710,795684783,03-02-24 5:18,350.49,Technology,Gadget store
37711,795684783,03-05-24 23:16,5,Entertainment,Sport event ticket
37712,795684783,03-07-24 3:18,69.43,Groceries,Farmer's market
37713,795684783,03-07-24 4:53,13.36,Clothing,Footwear store
37714,795684783,03-08-24 1:34,174.61,Health,Therapy session
37715,795684783,03-09-24 6:26,543.94,Technology,Electronics shopping
37716,795684783,03-09-24 20:08,37.83,Entertainment,Sport event ticket
37717,795684783,03-09-24 23:31,112.3,Entertainment,Theater ticket
37718,795684783,03-11-24 13:38,12.2,Miscellaneous,Other expenses
37719,795684783,03-11-24 17:40,15.63,Restaurant,Brunch
37720,795684783,3-13-24 18:19,45.28,Health,Doctor appointment
37721,795684783,3-20-24 10:39,40.02,Clothing,Boutique shopping
37722,795684783,3-21-24 17:25,13.84,Groceries,Supermarket shopping
37723,795684783,3-22-24 10:03,76.12,Technology,Hardware purchase
37724,795684783,3-23-24 20:53,28.08,Health,Optometrist visit
37725,795684783,3-24-24 0:11,60.2,Clothing,Footwear store
37726,795684783,3-24-24 14:16,268.31,Miscellaneous,Home supplies
37727,795684783,3-26-24 14:14,10.82,Transportation,Flight ticket
37728,795684783,3-27-24 5:18,80.8,Health,Therapy session
37729,795684783,3-27-24 13:38,55.4,Groceries,Organic food store
37730,795684783,3-27-24 21:56,115.01,Transportation,Train ticket
37731,795684783,04-02-24 17:39,67.84,Technology,Hardware purchase
37732,795684783,04-03-24 4:28,46.02,Miscellaneous,Other expenses
37733,795684783,04-05-24 21:03,110.33,Miscellaneous,Pet supplies
37734,795684783,04-10-24 22:37,28.13,Technology,Hardware purchase
37735,795684783,4-13-24 2:51,465.76,Technology,Software purchase
37736,795684783,4-13-24 5:52,16.55,Entertainment,Sport event ticket
37737,795684783,4-14-24 8:30,69,Restaurant,Dinner
37738,795684783,4-21-24 2:14,471.67,Miscellaneous,Donations
37739,795684783,4-21-24 9:23,14.26,Health,Pharmacy
37740,795684783,4-22-24 1:06,10.77,Restaurant,Cafe
37741,795684783,4-22-24 13:27,194.54,Transportation,Gas station
37742,795684783,4-23-24 13:23,434.8,Miscellaneous,Other expenses
37743,795684783,4-23-24 19:11,122.86,Health,Dental care
37744,795684783,4-25-24 1:44,41.52,Entertainment,Theater ticket
37745,795684783,4-25-24 2:11,18.63,Clothing,Boutique shopping
37746,795684783,4-26-24 15:07,8.1,Clothing,Retail store shopping
37747,795684783,4-27-24 14:20,207,Clothing,Online clothing shopping
37748,795684783,4-28-24 18:20,15.62,Miscellaneous,Pet supplies
37749,795684783,4-30-24 20:47,54.63,Entertainment,Concert ticket
37750,795684783,05-01-24 11:31,32.07,Miscellaneous,Gifts
37751,795684783,05-03-24 1:20,22.96,Entertainment,Museum entry
37752,795684783,05-03-24 14:16,32.79,Clothing,Thrift store
37753,795684783,05-04-24 11:31,32.31,Restaurant,Cafe
37754,795684783,05-07-24 12:31,305.29,Groceries,Farmer's market
37755,795684783,05-08-24 18:02,13.79,Entertainment,Cinema ticket
37756,795684783,05-08-24 19:34,27.98,Miscellaneous,Pet supplies
37757,795684783,05-08-24 21:10,26.15,Miscellaneous,Home supplies
37758,795684783,05-10-24 14:52,16.98,Restaurant,Dinner
37759,795684783,05-11-24 23:17,33.81,Transportation,Flight ticket
37760,795684783,5-14-24 2:28,43.17,Health,Therapy session
37761,795684783,5-15-24 13:42,23.9,Groceries,Organic food store
37762,795684783,5-17-24 22:23,39.49,Groceries,Grocery store shopping
37763,795684783,5-19-24 21:00,30.97,Technology,Gadget store
37764,795684783,5-22-24 22:31,23.97,Transportation,Taxi
37765,795684783,5-23-24 6:44,152.28,Health,Dental care
37766,795684783,5-23-24 8:38,34.23,Clothing,Boutique shopping
37767,795684783,5-23-24 17:08,18.34,Health,Dental care
37768,795684783,5-24-24 5:13,161.5,Transportation,Bus ticket
37769,795684783,5-24-24 10:23,17.82,Health,Therapy session
37770,795684783,5-24-24 23:16,42.55,Clothing,Thrift store
37771,795684783,5-26-24 6:02,50.48,Restaurant,Fast food
37772,795684783,5-30-24 3:16,9.82,Clothing,Online clothing shopping
37773,795684783,5-31-24 20:35,403.39,Technology,Software purchase
37774,795684783,06-02-24 0:26,25.45,Miscellaneous,Donations
37775,795684783,06-02-24 0:45,38.37,Technology,Software purchase
37776,795684783,06-05-24 5:48,47.26,Health,Therapy session
37777,795684783,06-05-24 17:41,43.66,Clothing,Online clothing shopping
37778,795684783,06-05-24 21:45,41.44,Entertainment,Concert ticket
37779,795684783,06-06-24 22:57,40.99,Clothing,Retail store shopping
37780,795684783,06-07-24 11:37,36.47,Technology,Hardware purchase
37781,795684783,06-07-24 19:57,189.83,Miscellaneous,Other expenses
37782,795684783,06-12-24 5:41,26.52,Restaurant,Lunch
37783,795684783,6-13-24 3:44,244.12,Clothing,Footwear store
37784,795684783,6-15-24 21:06,42.75,Transportation,Flight ticket
37785,795684783,6-16-24 10:01,51.96,Health,Optometrist visit
37786,795684783,6-17-24 10:03,43.93,Transportation,Train ticket
37787,795684783,6-23-24 16:18,209.92,Transportation,Gas station
37788,795684783,6-25-24 12:06,22.98,Miscellaneous,Hobbies
37789,795684783,6-28-24 15:38,45.43,Miscellaneous,Pet supplies
37790,795684783,07-04-24 17:20,139.97,Health,Pharmacy
37791,795684783,07-05-24 11:22,108.94,Groceries,Grocery store shopping
37792,795684783,07-08-24 5:26,797.02,Restaurant,Cafe
37793,795684783,07-09-24 23:39,149.15,Technology,Electronics shopping
37794,795684783,07-12-24 16:06,211.88,Clothing,Retail store shopping
37795,795844983,1-24-24 15:56,36.92,Health,Pharmacy
37796,795844983,1-25-24 9:51,291.96,Clothing,Retail store shopping
37797,795844983,1-26-24 20:53,29.89,Transportation,Car rental
37798,795844983,1-27-24 11:47,7.4,Miscellaneous,Home supplies
37799,795844983,02-01-24 18:37,78.27,Miscellaneous,Other expenses
37800,795844983,02-02-24 3:56,279.18,Transportation,Car rental
37801,795844983,02-02-24 14:18,13.1,Health,Doctor appointment
37802,795844983,02-04-24 6:29,123.2,Restaurant,Dinner
37803,795844983,02-04-24 19:14,24.2,Health,Optometrist visit
37804,795844983,02-05-24 1:19,36.64,Groceries,Supermarket shopping
37805,795844983,02-05-24 21:38,7.06,Health,Dental care
37806,795844983,02-06-24 7:03,16.9,Health,Pharmacy
37807,795844983,02-10-24 10:29,16.89,Transportation,Car rental
37808,795844983,02-11-24 3:06,138.31,Miscellaneous,Hobbies
37809,795844983,02-11-24 13:24,26.03,Miscellaneous,Gifts
37810,795844983,02-12-24 19:41,34.8,Restaurant,Cafe
37811,795844983,2-13-24 21:19,32.66,Transportation,Flight ticket
37812,795844983,2-14-24 2:07,10.7,Health,Pharmacy
37813,795844983,2-14-24 19:16,202.6,Miscellaneous,Other expenses
37814,795844983,2-15-24 1:55,31.63,Entertainment,Museum entry
37815,795844983,2-15-24 12:40,21.34,Entertainment,Cinema ticket
37816,795844983,2-18-24 6:16,185.89,Miscellaneous,Other expenses
37817,795844983,2-19-24 23:15,32.34,Entertainment,Concert ticket
37818,795844983,2-20-24 1:04,28.97,Miscellaneous,Hobbies
37819,795844983,2-21-24 14:58,137.76,Technology,Gadget store
37820,795844983,2-22-24 10:39,30.57,Technology,Electronics shopping
37821,795844983,03-04-24 17:53,41.1,Clothing,Thrift store
37822,795844983,03-08-24 1:05,137.99,Groceries,Supermarket shopping
37823,795844983,03-09-24 8:58,19.65,Miscellaneous,Gifts
37824,795844983,03-10-24 4:39,193.76,Groceries,Organic food store
37825,795844983,3-15-24 18:06,203.87,Health,Pharmacy
37826,795844983,3-16-24 5:15,42.52,Groceries,Grocery store shopping
37827,795844983,3-17-24 20:40,271.66,Health,Optometrist visit
37828,795844983,3-18-24 1:44,24.41,Groceries,Supermarket shopping
37829,795844983,3-19-24 5:05,21.43,Miscellaneous,Other expenses
37830,795844983,3-20-24 4:17,149.72,Technology,Electronics shopping
37831,795844983,3-20-24 13:21,9.74,Health,Dental care
37832,795844983,3-21-24 0:14,172.78,Clothing,Boutique shopping
37833,795844983,3-23-24 0:29,20.24,Transportation,Car rental
37834,795844983,3-24-24 4:25,7.45,Technology,Online tech shopping
37835,795844983,3-26-24 20:57,69.21,Health,Doctor appointment
37836,795844983,3-26-24 21:56,8.5,Clothing,Footwear store
37837,795844983,3-27-24 4:49,172.51,Technology,Gadget store
37838,795844983,3-29-24 16:28,180.45,Entertainment,Concert ticket
37839,795844983,3-31-24 21:30,8.69,Transportation,Flight ticket
37840,795844983,04-02-24 8:18,15.78,Technology,Hardware purchase
37841,795844983,04-03-24 23:17,175.51,Groceries,Grocery store shopping
37842,795844983,04-05-24 8:52,18.8,Transportation,Car rental
37843,795844983,04-06-24 12:15,168.22,Restaurant,Breakfast
37844,795844983,04-07-24 4:17,4.97,Groceries,Supermarket shopping
37845,795844983,04-10-24 5:32,9.25,Technology,Hardware purchase
37846,795844983,4-13-24 12:29,9.42,Entertainment,Concert ticket
37847,795844983,4-14-24 20:41,4.97,Groceries,Farmer's market
37848,795844983,4-15-24 10:02,44.76,Clothing,Retail store shopping
37849,795844983,4-16-24 19:30,154.08,Restaurant,Fast food
37850,795844983,4-17-24 18:42,13.59,Entertainment,Museum entry
